"parent_url","image","address","link","Searchresult number","Searchresult number_link","street","street link","suburb","suburb link","Opentime","Opentime link","energy rating","energy rating link","Value numbers","Value numbers_link","rent","rent link","type of property","type of property link","contact","contact link","agency","agency link","agency image","Searchagent image_alt","Searchagent image_link"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=3","https://562229d8829db937171a-42e6f53f1891886c796b37341cd43fbf.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/14/4971b1684bdd21264c51671c2c5473a4_m.jpg","13/41 Pearlman Street Coombs ACT 2611","https://www.allhomes.com.au/ah/act/rent-residential/13-41-pearlman-street-coombs-canberra/1317342710911","14","https://www.allhomes.com.au/ah/act/rent-residential/13-41-pearlman-street-coombs-canberra/1317342710911","13/41 Pearlman Street","https://www.allhomes.com.au/ah/act/rent-residential/13-41-pearlman-street-coombs-canberra/1317342710911","Coombs, ACT 2611","https://www.allhomes.com.au/ah/act/rent-residential/13-41-pearlman-street-coombs-canberra/1317342710911","Thu Feb 16, 4:50pm-5:00pm","https://www.allhomes.com.au/ah/act/rent-residential/13-41-pearlman-street-coombs-canberra/1317342710911","","","3; 1; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/13-41-pearlman-street-coombs-canberra/1317342710911; https://www.allhomes.com.au/ah/act/rent-residential/13-41-pearlman-street-coombs-canberra/1317342710911; https://www.allhomes.com.au/ah/act/rent-residential/13-41-pearlman-street-coombs-canberra/1317342710911; https://www.allhomes.com.au/ah/act/rent-residential/13-41-pearlman-street-coombs-canberra/1317342710911","$510 per week","https://www.allhomes.com.au/ah/act/rent-residential/13-41-pearlman-street-coombs-canberra/1317342710911","House","https://www.allhomes.com.au/ah/act/rent-residential/13-41-pearlman-street-coombs-canberra/1317342710911","Darryl Kahlefeldt","https://www.allhomes.com.au/ah/act/rent-residential/13-41-pearlman-street-coombs-canberra/1317342710911","Peter Blackshaw Real Estate Gungahlin","https://www.allhomes.com.au/ah/act/rent-residential/13-41-pearlman-street-coombs-canberra/1317342710911","https://dc69337c02221660f024-debe333b4a474bff5c11cb645b5b84c9.ssl.cf4.rackcdn.com/ahda/agent/logo/e269a57e16da01bf33f76acd9dc62176_agency_t.gif","Peter Blackshaw Real Estate Gungahlin","https://www.allhomes.com.au/ah/act/rent-residential/13-41-pearlman-street-coombs-canberra/1317342710911"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=3","https://9b1a38e9db72fc080b00-fc2f200f0f9dab8d1529881050195f91.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/13/87a90390980cf1356087079c91d39c19_m.jpg","3/271 Antill Street Watson ACT 2602","https://www.allhomes.com.au/ah/act/rent-residential/3-271-antill-street-watson-canberra/1317341955011","6","https://www.allhomes.com.au/ah/act/rent-residential/3-271-antill-street-watson-canberra/1317341955011","3/271 Antill Street","https://www.allhomes.com.au/ah/act/rent-residential/3-271-antill-street-watson-canberra/1317341955011","Watson, ACT 2602","https://www.allhomes.com.au/ah/act/rent-residential/3-271-antill-street-watson-canberra/1317341955011","","","","","2; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/3-271-antill-street-watson-canberra/1317341955011; https://www.allhomes.com.au/ah/act/rent-residential/3-271-antill-street-watson-canberra/1317341955011; https://www.allhomes.com.au/ah/act/rent-residential/3-271-antill-street-watson-canberra/1317341955011","$330 per week","https://www.allhomes.com.au/ah/act/rent-residential/3-271-antill-street-watson-canberra/1317341955011","Unit","https://www.allhomes.com.au/ah/act/rent-residential/3-271-antill-street-watson-canberra/1317341955011","Isobel Pardoe","https://www.allhomes.com.au/ah/act/rent-residential/3-271-antill-street-watson-canberra/1317341955011","Wright Dunn Real Estate","https://www.allhomes.com.au/ah/act/rent-residential/3-271-antill-street-watson-canberra/1317341955011","https://b65009a191700398feea-f7d1b31dbd68590fbcb5bed2a5b57079.ssl.cf4.rackcdn.com/ahda/agent/logo/14b31757ace784047a406496ab721596_agency_t.jpg","Wright Dunn Real Estate","https://www.allhomes.com.au/ah/act/rent-residential/3-271-antill-street-watson-canberra/1317341955011"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=3","https://d63ddcd5fb65f8a33a6b-86fb27128ec8ae7c69411a9248cdb895.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/13/bc334379637623d9db736fc63dae1c38_m.jpg","82/35 Wentworth Avenue Kingston ACT 2604","https://www.allhomes.com.au/ah/act/rent-residential/82-35-wentworth-avenue-kingston-canberra/1317341951911","5","https://www.allhomes.com.au/ah/act/rent-residential/82-35-wentworth-avenue-kingston-canberra/1317341951911","82/35 Wentworth Avenue","https://www.allhomes.com.au/ah/act/rent-residential/82-35-wentworth-avenue-kingston-canberra/1317341951911","Kingston, ACT 2604","https://www.allhomes.com.au/ah/act/rent-residential/82-35-wentworth-avenue-kingston-canberra/1317341951911","Sat Feb 18, 12:30pm-12:45pm","https://www.allhomes.com.au/ah/act/rent-residential/82-35-wentworth-avenue-kingston-canberra/1317341951911","","","1; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/82-35-wentworth-avenue-kingston-canberra/1317341951911; https://www.allhomes.com.au/ah/act/rent-residential/82-35-wentworth-avenue-kingston-canberra/1317341951911; https://www.allhomes.com.au/ah/act/rent-residential/82-35-wentworth-avenue-kingston-canberra/1317341951911","$390 per week","https://www.allhomes.com.au/ah/act/rent-residential/82-35-wentworth-avenue-kingston-canberra/1317341951911","Apartment","https://www.allhomes.com.au/ah/act/rent-residential/82-35-wentworth-avenue-kingston-canberra/1317341951911","Rosie Cragg","https://www.allhomes.com.au/ah/act/rent-residential/82-35-wentworth-avenue-kingston-canberra/1317341951911","Premier Capital Properties","https://www.allhomes.com.au/ah/act/rent-residential/82-35-wentworth-avenue-kingston-canberra/1317341951911","https://2eabe95e83dbaf9adf44-d2a517c5735eb9dc49abda3c4a59fae7.ssl.cf4.rackcdn.com/ahda/agent/logo/976b266c30e3b1c6a3665940a810d29b_agency_t.gif","Premier Capital Properties","https://www.allhomes.com.au/ah/act/rent-residential/82-35-wentworth-avenue-kingston-canberra/1317341951911"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=3","https://a0d6e2dfa3331743ef63-1ed7629ed040a91e4e6819108c3f937f.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/13/903f56fa0720f1e8f77c81d219d2eb83_m.jpg","39/39 Eastlake Parade Kingston ACT 2604","https://www.allhomes.com.au/ah/act/rent-residential/39-39-eastlake-parade-kingston-canberra/1317342706711","12","https://www.allhomes.com.au/ah/act/rent-residential/39-39-eastlake-parade-kingston-canberra/1317342706711","39/39 Eastlake Parade","https://www.allhomes.com.au/ah/act/rent-residential/39-39-eastlake-parade-kingston-canberra/1317342706711","Kingston, ACT 2604","https://www.allhomes.com.au/ah/act/rent-residential/39-39-eastlake-parade-kingston-canberra/1317342706711","","","","","2; 2; 1; 2","https://www.allhomes.com.au/ah/act/rent-residential/39-39-eastlake-parade-kingston-canberra/1317342706711; https://www.allhomes.com.au/ah/act/rent-residential/39-39-eastlake-parade-kingston-canberra/1317342706711; https://www.allhomes.com.au/ah/act/rent-residential/39-39-eastlake-parade-kingston-canberra/1317342706711; https://www.allhomes.com.au/ah/act/rent-residential/39-39-eastlake-parade-kingston-canberra/1317342706711","$790","https://www.allhomes.com.au/ah/act/rent-residential/39-39-eastlake-parade-kingston-canberra/1317342706711","Apartment","https://www.allhomes.com.au/ah/act/rent-residential/39-39-eastlake-parade-kingston-canberra/1317342706711","Chelsea Van Zyl","https://www.allhomes.com.au/ah/act/rent-residential/39-39-eastlake-parade-kingston-canberra/1317342706711","White Rhino Property","https://www.allhomes.com.au/ah/act/rent-residential/39-39-eastlake-parade-kingston-canberra/1317342706711","https://6d1d88659b723eb60d1e-abe06a6ef0d13d3f82f3edc69e997706.ssl.cf4.rackcdn.com/ahda/agent/logo/9c268cea79c8c696cc72905dc5275a68_agency_t.gif","White Rhino Property","https://www.allhomes.com.au/ah/act/rent-residential/39-39-eastlake-parade-kingston-canberra/1317342706711"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=3","https://271b6d80e6cda50a7e29-e956a048da469942a3d9570865c7d527.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/13/647ea13eafe21d108505a62a93e0e12f_m.jpg","21/14 New South Wales Crescent Forrest ACT 2603","https://www.allhomes.com.au/ah/act/rent-residential/21-14-new-south-wales-crescent-forrest-canberra/1317342682411","11","https://www.allhomes.com.au/ah/act/rent-residential/21-14-new-south-wales-crescent-forrest-canberra/1317342682411","21/14 New South Wales Crescent","https://www.allhomes.com.au/ah/act/rent-residential/21-14-new-south-wales-crescent-forrest-canberra/1317342682411","Forrest, ACT 2603","https://www.allhomes.com.au/ah/act/rent-residential/21-14-new-south-wales-crescent-forrest-canberra/1317342682411","","","","","1; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/21-14-new-south-wales-crescent-forrest-canberra/1317342682411; https://www.allhomes.com.au/ah/act/rent-residential/21-14-new-south-wales-crescent-forrest-canberra/1317342682411; https://www.allhomes.com.au/ah/act/rent-residential/21-14-new-south-wales-crescent-forrest-canberra/1317342682411","$420 per week","https://www.allhomes.com.au/ah/act/rent-residential/21-14-new-south-wales-crescent-forrest-canberra/1317342682411","Apartment","https://www.allhomes.com.au/ah/act/rent-residential/21-14-new-south-wales-crescent-forrest-canberra/1317342682411","Civium Property Management Team","https://www.allhomes.com.au/ah/act/rent-residential/21-14-new-south-wales-crescent-forrest-canberra/1317342682411","Civium Property Group - Property Management","https://www.allhomes.com.au/ah/act/rent-residential/21-14-new-south-wales-crescent-forrest-canberra/1317342682411","https://b32d5367353f6e23c4a9-d04febba942162eed93ebffa4195816f.ssl.cf4.rackcdn.com/ahda/agent/logo/792048a86bffc070db8fef2b290c84c6_agency_t.jpg","Civium Property Group - Property Management","https://www.allhomes.com.au/ah/act/rent-residential/21-14-new-south-wales-crescent-forrest-canberra/1317342682411"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=3","https://9d884811215c762440a9-0ec8e638c2254b1659fc15d816a617b1.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/13/62081bdc1c9d205590ec7a9ee88319d4_m.jpg","144 Langtree Crescent Crace ACT 2911","https://www.allhomes.com.au/ah/act/rent-residential/144-langtree-crescent-crace-canberra/1317342645011","22","https://www.allhomes.com.au/ah/act/rent-residential/144-langtree-crescent-crace-canberra/1317342645011","144 Langtree Crescent","https://www.allhomes.com.au/ah/act/rent-residential/144-langtree-crescent-crace-canberra/1317342645011","Crace, ACT 2911","https://www.allhomes.com.au/ah/act/rent-residential/144-langtree-crescent-crace-canberra/1317342645011","Wed Feb 15, 5:30pm-5:45pm","https://www.allhomes.com.au/ah/act/rent-residential/144-langtree-crescent-crace-canberra/1317342645011","","","4; 3; 2","https://www.allhomes.com.au/ah/act/rent-residential/144-langtree-crescent-crace-canberra/1317342645011; https://www.allhomes.com.au/ah/act/rent-residential/144-langtree-crescent-crace-canberra/1317342645011; https://www.allhomes.com.au/ah/act/rent-residential/144-langtree-crescent-crace-canberra/1317342645011","$750 per week","https://www.allhomes.com.au/ah/act/rent-residential/144-langtree-crescent-crace-canberra/1317342645011","House","https://www.allhomes.com.au/ah/act/rent-residential/144-langtree-crescent-crace-canberra/1317342645011","Wendy Higgs","https://www.allhomes.com.au/ah/act/rent-residential/144-langtree-crescent-crace-canberra/1317342645011","LJ Hooker Dickson","https://www.allhomes.com.au/ah/act/rent-residential/144-langtree-crescent-crace-canberra/1317342645011","https://d3b505e01008460ec6c7-e4412810db7c8258436af277a9d1f7b5.ssl.cf4.rackcdn.com/ahda/agent/logo/7fcfb8459d5558b7d8b2ca22f923ac93_agency_t.gif","LJ Hooker Dickson","https://www.allhomes.com.au/ah/act/rent-residential/144-langtree-crescent-crace-canberra/1317342645011"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=3","https://53d27cb28e81f7ed70a9-a280d1ae151830898be655311aa4b09e.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/13/d330ccc23ca50f02474213804fd78dec_m.jpg","54 Fincham Crescent Wanniassa ACT 2903","https://www.allhomes.com.au/ah/act/rent-residential/54-fincham-crescent-wanniassa-canberra/1317341946711","22","https://www.allhomes.com.au/ah/act/rent-residential/54-fincham-crescent-wanniassa-canberra/1317341946711","54 Fincham Crescent","https://www.allhomes.com.au/ah/act/rent-residential/54-fincham-crescent-wanniassa-canberra/1317341946711","Wanniassa, ACT 2903","https://www.allhomes.com.au/ah/act/rent-residential/54-fincham-crescent-wanniassa-canberra/1317341946711","Thu Feb 16, 6:00pm-6:20pm","https://www.allhomes.com.au/ah/act/rent-residential/54-fincham-crescent-wanniassa-canberra/1317341946711","1.0","https://www.allhomes.com.au/ah/act/rent-residential/54-fincham-crescent-wanniassa-canberra/1317341946711","4; 2; 2","https://www.allhomes.com.au/ah/act/rent-residential/54-fincham-crescent-wanniassa-canberra/1317341946711; https://www.allhomes.com.au/ah/act/rent-residential/54-fincham-crescent-wanniassa-canberra/1317341946711; https://www.allhomes.com.au/ah/act/rent-residential/54-fincham-crescent-wanniassa-canberra/1317341946711","$620 per week","https://www.allhomes.com.au/ah/act/rent-residential/54-fincham-crescent-wanniassa-canberra/1317341946711","House","https://www.allhomes.com.au/ah/act/rent-residential/54-fincham-crescent-wanniassa-canberra/1317341946711","Michael Dalton","https://www.allhomes.com.au/ah/act/rent-residential/54-fincham-crescent-wanniassa-canberra/1317341946711","P & P Real Estate","https://www.allhomes.com.au/ah/act/rent-residential/54-fincham-crescent-wanniassa-canberra/1317341946711","https://195a1e41471aa3f61c64-0c63eae0a4e1d227a2209713f13a8b71.ssl.cf4.rackcdn.com/ahda/agent/logo/f2e88cdad00bdb054023902d811e19fa_agency_t.png","P & P Real Estate","https://www.allhomes.com.au/ah/act/rent-residential/54-fincham-crescent-wanniassa-canberra/1317341946711"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=3","https://75af54049ea4ace54060-03c4cd443a77ebc0a9419b6f1a5fddcb.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/13/83abecda5e0f5feab27b1fc275c86d7e_m.jpg","27/30 Watson Street Turner ACT 2612","https://www.allhomes.com.au/ah/act/rent-residential/27-30-watson-street-turner-canberra/1317342586911","16","https://www.allhomes.com.au/ah/act/rent-residential/27-30-watson-street-turner-canberra/1317342586911","27/30 Watson Street","https://www.allhomes.com.au/ah/act/rent-residential/27-30-watson-street-turner-canberra/1317342586911","Turner, ACT 2612","https://www.allhomes.com.au/ah/act/rent-residential/27-30-watson-street-turner-canberra/1317342586911","","","0.0","https://www.allhomes.com.au/ah/act/rent-residential/27-30-watson-street-turner-canberra/1317342586911","2; 2; 1","https://www.allhomes.com.au/ah/act/rent-residential/27-30-watson-street-turner-canberra/1317342586911; https://www.allhomes.com.au/ah/act/rent-residential/27-30-watson-street-turner-canberra/1317342586911; https://www.allhomes.com.au/ah/act/rent-residential/27-30-watson-street-turner-canberra/1317342586911","$505 per week","https://www.allhomes.com.au/ah/act/rent-residential/27-30-watson-street-turner-canberra/1317342586911","Apartment","https://www.allhomes.com.au/ah/act/rent-residential/27-30-watson-street-turner-canberra/1317342586911","Rachel Tynan","https://www.allhomes.com.au/ah/act/rent-residential/27-30-watson-street-turner-canberra/1317342586911","Peter Blackshaw Real Estate Tuggeranong","https://www.allhomes.com.au/ah/act/rent-residential/27-30-watson-street-turner-canberra/1317342586911","https://dc69337c02221660f024-debe333b4a474bff5c11cb645b5b84c9.ssl.cf4.rackcdn.com/ahda/agent/logo/e269a57e16da01bf33f76acd9dc62176_agency_t.gif","Peter Blackshaw Real Estate Tuggeranong","https://www.allhomes.com.au/ah/act/rent-residential/27-30-watson-street-turner-canberra/1317342586911"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=3","https://9d884811215c762440a9-0ec8e638c2254b1659fc15d816a617b1.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/13/62cee8c860b50e8c5a77032fa3c8d3ee_m.jpg","38 Refshauge Crescent Macgregor ACT 2615","https://www.allhomes.com.au/ah/act/rent-residential/38-refshauge-crescent-macgregor-canberra/1317342640811","12","https://www.allhomes.com.au/ah/act/rent-residential/38-refshauge-crescent-macgregor-canberra/1317342640811","38 Refshauge Crescent","https://www.allhomes.com.au/ah/act/rent-residential/38-refshauge-crescent-macgregor-canberra/1317342640811","Macgregor, ACT 2615","https://www.allhomes.com.au/ah/act/rent-residential/38-refshauge-crescent-macgregor-canberra/1317342640811","Wed Feb 15, 4:50pm-5:00pm","https://www.allhomes.com.au/ah/act/rent-residential/38-refshauge-crescent-macgregor-canberra/1317342640811","","","3; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/38-refshauge-crescent-macgregor-canberra/1317342640811; https://www.allhomes.com.au/ah/act/rent-residential/38-refshauge-crescent-macgregor-canberra/1317342640811; https://www.allhomes.com.au/ah/act/rent-residential/38-refshauge-crescent-macgregor-canberra/1317342640811","$410 per week","https://www.allhomes.com.au/ah/act/rent-residential/38-refshauge-crescent-macgregor-canberra/1317342640811","House","https://www.allhomes.com.au/ah/act/rent-residential/38-refshauge-crescent-macgregor-canberra/1317342640811","Lisa Donnellan","https://www.allhomes.com.au/ah/act/rent-residential/38-refshauge-crescent-macgregor-canberra/1317342640811","Peter Blackshaw Real Estate Gungahlin","https://www.allhomes.com.au/ah/act/rent-residential/38-refshauge-crescent-macgregor-canberra/1317342640811","https://dc69337c02221660f024-debe333b4a474bff5c11cb645b5b84c9.ssl.cf4.rackcdn.com/ahda/agent/logo/e269a57e16da01bf33f76acd9dc62176_agency_t.gif","Peter Blackshaw Real Estate Gungahlin","https://www.allhomes.com.au/ah/act/rent-residential/38-refshauge-crescent-macgregor-canberra/1317342640811"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=4","https://002224929ed051ed2d52-41d1cc5f3642a49c11a6ee5d753623a1.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/13/f54d08237808ee4255efe05d1845b04a_m.jpg","3/10 Paterson Street Ainslie ACT 2602","https://www.allhomes.com.au/ah/act/rent-residential/3-10-paterson-street-ainslie-canberra/1317342668211","4","https://www.allhomes.com.au/ah/act/rent-residential/3-10-paterson-street-ainslie-canberra/1317342668211","3/10 Paterson Street","https://www.allhomes.com.au/ah/act/rent-residential/3-10-paterson-street-ainslie-canberra/1317342668211","Ainslie, ACT 2602","https://www.allhomes.com.au/ah/act/rent-residential/3-10-paterson-street-ainslie-canberra/1317342668211","","","","","3; 1; 1; 2","https://www.allhomes.com.au/ah/act/rent-residential/3-10-paterson-street-ainslie-canberra/1317342668211; https://www.allhomes.com.au/ah/act/rent-residential/3-10-paterson-street-ainslie-canberra/1317342668211; https://www.allhomes.com.au/ah/act/rent-residential/3-10-paterson-street-ainslie-canberra/1317342668211; https://www.allhomes.com.au/ah/act/rent-residential/3-10-paterson-street-ainslie-canberra/1317342668211","$650 per week","https://www.allhomes.com.au/ah/act/rent-residential/3-10-paterson-street-ainslie-canberra/1317342668211","Townhouse","https://www.allhomes.com.au/ah/act/rent-residential/3-10-paterson-street-ainslie-canberra/1317342668211","Queanbeyan Property Management","https://www.allhomes.com.au/ah/act/rent-residential/3-10-paterson-street-ainslie-canberra/1317342668211","Peter Blackshaw Real Estate Queanbeyan & Jerrabomberra","https://www.allhomes.com.au/ah/act/rent-residential/3-10-paterson-street-ainslie-canberra/1317342668211","https://dc69337c02221660f024-debe333b4a474bff5c11cb645b5b84c9.ssl.cf4.rackcdn.com/ahda/agent/logo/e269a57e16da01bf33f76acd9dc62176_agency_t.gif","Peter Blackshaw Real Estate Queanbeyan & Jerrabomberra","https://www.allhomes.com.au/ah/act/rent-residential/3-10-paterson-street-ainslie-canberra/1317342668211"
